"datetime_id","datetime","date","time","year","month","day","dow"
2242,"2005-06-19 07:33:00","2005-06-19","07:33:00",2005,6,19,"1"
2243,"2005-06-19 17:34:39","2005-06-19","17:34:39",2005,6,19,"1"
2244,"2005-06-21 03:57:15","2005-06-21","03:57:15",2005,6,21,"3"
2245,"2005-07-06 09:46:12","2005-07-06","09:46:12",2005,7,6,"4"
2246,"2005-07-10 16:57:50","2005-07-10","16:57:50",2005,7,10,"1"
2247,"2005-07-27 21:11:03","2005-07-27","21:11:03",2005,7,27,"4"
2248,"2005-07-29 08:57:38","2005-07-29","08:57:38",2005,7,29,"6"
2249,"2005-07-31 06:17:33","2005-07-31","06:17:33",2005,7,31,"1"
2250,"2005-07-31 18:13:06","2005-07-31","18:13:06",2005,7,31,"1"
2251,"2005-07-31 21:39:48","2005-07-31","21:39:48",2005,7,31,"1"
2252,"2005-08-17 15:40:46","2005-08-17","15:40:46",2005,8,17,"4"
2253,"2005-08-19 13:28:26","2005-08-19","13:28:26",2005,8,19,"6"
2254,"2005-08-20 02:10:27","2005-08-20","02:10:27",2005,8,20,"7"
2255,"2005-08-22 09:03:04","2005-08-22","09:03:04",2005,8,22,"2"
2256,"2005-08-22 15:55:48","2005-08-22","15:55:48",2005,8,22,"2"
2257,"2005-08-23 11:22:09","2005-08-23","11:22:09",2005,8,23,"3"
2258,"2005-05-25 21:46:54","2005-05-25","21:46:54",2005,5,25,"4"
2259,"2005-05-29 03:48:01","2005-05-29","03:48:01",2005,5,29,"1"
2260,"2005-06-17 04:35:52","2005-06-17","04:35:52",2005,6,17,"6"
2261,"2005-06-17 08:02:20","2005-06-17","08:02:20",2005,6,17,"6"
2262,"2005-06-17 10:40:36","2005-06-17","10:40:36",2005,6,17,"6"
2263,"2005-06-17 16:33:17","2005-06-17","16:33:17",2005,6,17,"6"
2264,"2005-06-18 14:55:30","2005-06-18","14:55:30",2005,6,18,"7"
2265,"2005-06-19 17:27:25","2005-06-19","17:27:25",2005,6,19,"1"
2266,"2005-07-06 01:36:53","2005-07-06","01:36:53",2005,7,6,"4"
2267,"2005-07-06 14:57:53","2005-07-06","14:57:53",2005,7,6,"4"
2268,"2005-07-07 10:28:33","2005-07-07","10:28:33",2005,7,7,"5"
2269,"2005-07-09 23:51:57","2005-07-09","23:51:57",2005,7,9,"7"
2270,"2005-07-10 12:25:11","2005-07-10","12:25:11",2005,7,10,"1"
2271,"2005-07-11 05:16:20","2005-07-11","05:16:20",2005,7,11,"2"
2272,"2005-07-11 23:45:25","2005-07-11","23:45:25",2005,7,11,"2"
2273,"2005-07-12 07:37:02","2005-07-12","07:37:02",2005,7,12,"3"
2274,"2005-07-12 19:29:19","2005-07-12","19:29:19",2005,7,12,"3"
2275,"2005-07-27 03:51:04","2005-07-27","03:51:04",2005,7,27,"4"
2276,"2005-07-28 10:49:27","2005-07-28","10:49:27",2005,7,28,"5"
2277,"2005-07-30 18:16:03","2005-07-30","18:16:03",2005,7,30,"7"
2278,"2005-07-30 21:38:12","2005-07-30","21:38:12",2005,7,30,"7"
2279,"2005-07-31 07:23:11","2005-07-31","07:23:11",2005,7,31,"1"
2280,"2005-07-31 09:23:43","2005-07-31","09:23:43",2005,7,31,"1"
2281,"2005-08-01 04:13:33","2005-08-01","04:13:33",2005,8,1,"2"
2282,"2005-08-02 08:20:29","2005-08-02","08:20:29",2005,8,2,"3"
2283,"2005-08-17 02:13:26","2005-08-17","02:13:26",2005,8,17,"4"
2284,"2005-08-17 13:03:13","2005-08-17","13:03:13",2005,8,17,"4"
2285,"2005-08-18 09:20:51","2005-08-18","09:20:51",2005,8,18,"5"
2286,"2005-08-19 10:16:43","2005-08-19","10:16:43",2005,8,19,"6"
2287,"2005-08-20 18:54:59","2005-08-20","18:54:59",2005,8,20,"7"
2288,"2005-05-28 03:18:02","2005-05-28","03:18:02",2005,5,28,"7"
2289,"2005-05-29 05:17:30","2005-05-29","05:17:30",2005,5,29,"1"
2290,"2005-05-29 21:36:00","2005-05-29","21:36:00",2005,5,29,"1"
2291,"2005-06-15 13:13:36","2005-06-15","13:13:36",2005,6,15,"4"
2292,"2005-06-16 15:37:07","2005-06-16","15:37:07",2005,6,16,"5"
2293,"2005-07-06 00:23:43","2005-07-06","00:23:43",2005,7,6,"4"
2294,"2005-07-10 06:22:24","2005-07-10","06:22:24",2005,7,10,"1"
2295,"2005-07-11 11:37:52","2005-07-11","11:37:52",2005,7,11,"2"
2296,"2005-07-27 11:04:17","2005-07-27","11:04:17",2005,7,27,"4"
2297,"2005-07-28 11:44:56","2005-07-28","11:44:56",2005,7,28,"5"
2298,"2005-07-29 23:13:41","2005-07-29","23:13:41",2005,7,29,"6"
2299,"2005-07-30 03:56:55","2005-07-30","03:56:55",2005,7,30,"7"
2300,"2005-07-30 17:53:39","2005-07-30","17:53:39",2005,7,30,"7"
2301,"2005-08-01 22:37:11","2005-08-01","22:37:11",2005,8,1,"2"
2302,"2005-08-02 05:19:51","2005-08-02","05:19:51",2005,8,2,"3"
2303,"2005-08-02 18:04:41","2005-08-02","18:04:41",2005,8,2,"3"
2304,"2005-08-19 04:13:37","2005-08-19","04:13:37",2005,8,19,"6"
2305,"2005-08-19 10:41:09","2005-08-19","10:41:09",2005,8,19,"6"
2306,"2005-08-19 12:08:13","2005-08-19","12:08:13",2005,8,19,"6"
2307,"2005-08-20 13:59:35","2005-08-20","13:59:35",2005,8,20,"7"
2308,"2005-08-22 21:41:40","2005-08-22","21:41:40",2005,8,22,"2"
2309,"2005-08-23 05:38:41","2005-08-23","05:38:41",2005,8,23,"3"
2310,"2005-05-31 15:12:15","2005-05-31","15:12:15",2005,5,31,"3"
2311,"2005-06-14 23:35:09","2005-06-14","23:35:09",2005,6,14,"3"
2312,"2005-06-18 08:10:42","2005-06-18","08:10:42",2005,6,18,"7"
2313,"2005-06-21 06:30:13","2005-06-21","06:30:13",2005,6,21,"3"
2314,"2005-06-21 06:59:33","2005-06-21","06:59:33",2005,6,21,"3"
2315,"2005-07-06 17:40:18","2005-07-06","17:40:18",2005,7,6,"4"
2316,"2005-07-08 00:22:10","2005-07-08","00:22:10",2005,7,8,"6"
2317,"2005-07-08 02:20:04","2005-07-08","02:20:04",2005,7,8,"6"
2318,"2005-07-08 03:30:39","2005-07-08","03:30:39",2005,7,8,"6"
2319,"2005-07-08 10:11:45","2005-07-08","10:11:45",2005,7,8,"6"
2320,"2005-07-10 10:37:20","2005-07-10","10:37:20",2005,7,10,"1"
2321,"2005-07-11 03:18:39","2005-07-11","03:18:39",2005,7,11,"2"
2322,"2005-07-27 09:55:33","2005-07-27","09:55:33",2005,7,27,"4"
2323,"2005-07-28 08:55:27","2005-07-28","08:55:27",2005,7,28,"5"
2324,"2005-07-29 00:35:33","2005-07-29","00:35:33",2005,7,29,"6"
2325,"2005-07-29 01:27:44","2005-07-29","01:27:44",2005,7,29,"6"
2326,"2005-07-30 23:26:05","2005-07-30","23:26:05",2005,7,30,"7"
2327,"2005-07-31 18:15:14","2005-07-31","18:15:14",2005,7,31,"1"
2328,"2005-08-02 12:01:30","2005-08-02","12:01:30",2005,8,2,"3"
2329,"2005-08-02 18:32:38","2005-08-02","18:32:38",2005,8,2,"3"
2330,"2005-08-17 09:10:55","2005-08-17","09:10:55",2005,8,17,"4"
2331,"2005-08-17 14:53:53","2005-08-17","14:53:53",2005,8,17,"4"
2332,"2005-08-18 00:37:59","2005-08-18","00:37:59",2005,8,18,"5"
2333,"2005-08-19 07:04:00","2005-08-19","07:04:00",2005,8,19,"6"
2334,"2005-08-20 01:46:38","2005-08-20","01:46:38",2005,8,20,"7"
2335,"2005-08-20 15:17:38","2005-08-20","15:17:38",2005,8,20,"7"
2336,"2005-08-20 19:29:23","2005-08-20","19:29:23",2005,8,20,"7"
2337,"2005-08-21 06:39:58","2005-08-21","06:39:58",2005,8,21,"1"
2338,"2005-08-21 17:15:33","2005-08-21","17:15:33",2005,8,21,"1"
2339,"2005-05-26 15:32:46","2005-05-26","15:32:46",2005,5,26,"5"
2340,"2005-05-28 23:27:26","2005-05-28","23:27:26",2005,5,28,"7"
2341,"2005-05-30 05:49:42","2005-05-30","05:49:42",2005,5,30,"2"
2342,"2005-06-20 12:49:55","2005-06-20","12:49:55",2005,6,20,"2"
2343,"2005-06-21 03:39:52","2005-06-21","03:39:52",2005,6,21,"3"
2344,"2005-07-06 07:34:15","2005-07-06","07:34:15",2005,7,6,"4"
2345,"2005-07-08 15:28:20","2005-07-08","15:28:20",2005,7,8,"6"
2346,"2005-07-09 17:00:13","2005-07-09","17:00:13",2005,7,9,"7"
2347,"2005-07-09 23:03:21","2005-07-09","23:03:21",2005,7,9,"7"
2348,"2005-07-10 15:22:04","2005-07-10","15:22:04",2005,7,10,"1"
2349,"2005-07-10 19:14:58","2005-07-10","19:14:58",2005,7,10,"1"
2350,"2005-07-11 20:56:29","2005-07-11","20:56:29",2005,7,11,"2"
2351,"2005-07-12 00:45:17","2005-07-12","00:45:17",2005,7,12,"3"
2352,"2005-07-12 19:14:53","2005-07-12","19:14:53",2005,7,12,"3"
2353,"2005-07-28 09:03:02","2005-07-28","09:03:02",2005,7,28,"5"
2354,"2005-07-29 12:07:53","2005-07-29","12:07:53",2005,7,29,"6"
2355,"2005-07-31 13:32:31","2005-07-31","13:32:31",2005,7,31,"1"
2356,"2005-08-01 23:00:22","2005-08-01","23:00:22",2005,8,1,"2"
2357,"2005-08-01 23:37:39","2005-08-01","23:37:39",2005,8,1,"2"
2358,"2005-08-16 22:52:54","2005-08-16","22:52:54",2005,8,16,"3"
2359,"2005-08-19 13:52:50","2005-08-19","13:52:50",2005,8,19,"6"
2360,"2005-08-21 10:02:05","2005-08-21","10:02:05",2005,8,21,"1"
2361,"2005-08-21 22:22:29","2005-08-21","22:22:29",2005,8,21,"1"
2362,"2005-08-22 04:11:02","2005-08-22","04:11:02",2005,8,22,"2"
2363,"2005-08-22 07:52:31","2005-08-22","07:52:31",2005,8,22,"2"
2364,"2005-08-22 23:01:45","2005-08-22","23:01:45",2005,8,22,"2"
2365,"2005-08-23 15:41:20","2005-08-23","15:41:20",2005,8,23,"3"
2366,"2005-08-23 16:18:25","2005-08-23","16:18:25",2005,8,23,"3"
2367,"2005-08-23 16:42:53","2005-08-23","16:42:53",2005,8,23,"3"
2368,"2005-05-29 08:36:30","2005-05-29","08:36:30",2005,5,29,"1"
2369,"2005-06-19 23:11:49","2005-06-19","23:11:49",2005,6,19,"1"
2370,"2005-06-20 00:08:38","2005-06-20","00:08:38",2005,6,20,"2"
2371,"2005-06-21 13:58:46","2005-06-21","13:58:46",2005,6,21,"3"
2372,"2005-07-06 02:49:42","2005-07-06","02:49:42",2005,7,6,"4"
2373,"2005-07-10 16:19:52","2005-07-10","16:19:52",2005,7,10,"1"
2374,"2005-07-12 01:41:44","2005-07-12","01:41:44",2005,7,12,"3"
2375,"2005-07-12 21:44:16","2005-07-12","21:44:16",2005,7,12,"3"
2376,"2005-07-27 06:40:41","2005-07-27","06:40:41",2005,7,27,"4"
2377,"2005-07-27 15:40:26","2005-07-27","15:40:26",2005,7,27,"4"
2378,"2005-07-28 02:44:07","2005-07-28","02:44:07",2005,7,28,"5"
2379,"2005-07-28 17:07:13","2005-07-28","17:07:13",2005,7,28,"5"
2380,"2005-07-29 04:58:56","2005-07-29","04:58:56",2005,7,29,"6"
2381,"2005-08-01 17:24:35","2005-08-01","17:24:35",2005,8,1,"2"
2382,"2005-08-02 03:28:38","2005-08-02","03:28:38",2005,8,2,"3"
2383,"2005-08-18 06:47:19","2005-08-18","06:47:19",2005,8,18,"5"
2384,"2005-08-18 20:11:35","2005-08-18","20:11:35",2005,8,18,"5"
2385,"2005-08-19 03:10:21","2005-08-19","03:10:21",2005,8,19,"6"
2386,"2005-05-25 04:24:36","2005-05-25","04:24:36",2005,5,25,"4"
2387,"2005-05-28 21:54:45","2005-05-28","21:54:45",2005,5,28,"7"
2388,"2005-05-29 06:08:15","2005-05-29","06:08:15",2005,5,29,"1"
2389,"2005-06-15 12:51:03","2005-06-15","12:51:03",2005,6,15,"4"
2390,"2005-06-16 08:55:35","2005-06-16","08:55:35",2005,6,16,"5"
2391,"2005-06-17 12:16:29","2005-06-17","12:16:29",2005,6,17,"6"
2392,"2005-06-17 14:37:57","2005-06-17","14:37:57",2005,6,17,"6"
2393,"2005-07-07 11:54:33","2005-07-07","11:54:33",2005,7,7,"5"
2394,"2005-07-09 19:25:45","2005-07-09","19:25:45",2005,7,9,"7"
2395,"2005-07-10 10:29:19","2005-07-10","10:29:19",2005,7,10,"1"
2396,"2005-07-10 17:43:30","2005-07-10","17:43:30",2005,7,10,"1"
2397,"2005-07-10 18:35:14","2005-07-10","18:35:14",2005,7,10,"1"
2398,"2005-07-11 00:16:38","2005-07-11","00:16:38",2005,7,11,"2"
2399,"2005-07-11 17:34:04","2005-07-11","17:34:04",2005,7,11,"2"
2400,"2005-07-12 19:58:34","2005-07-12","19:58:34",2005,7,12,"3"
2401,"2005-07-27 17:43:27","2005-07-27","17:43:27",2005,7,27,"4"
2402,"2005-07-27 21:53:18","2005-07-27","21:53:18",2005,7,27,"4"
2403,"2005-07-29 09:34:38","2005-07-29","09:34:38",2005,7,29,"6"
2404,"2005-07-30 10:16:04","2005-07-30","10:16:04",2005,7,30,"7"
2405,"2005-07-30 20:46:02","2005-07-30","20:46:02",2005,7,30,"7"
2406,"2005-07-31 09:52:16","2005-07-31","09:52:16",2005,7,31,"1"
2407,"2005-07-31 23:22:20","2005-07-31","23:22:20",2005,7,31,"1"
2408,"2005-08-17 14:11:44","2005-08-17","14:11:44",2005,8,17,"4"
2409,"2005-08-17 19:57:34","2005-08-17","19:57:34",2005,8,17,"4"
2410,"2005-08-18 23:29:23","2005-08-18","23:29:23",2005,8,18,"5"
2411,"2005-08-19 07:24:03","2005-08-19","07:24:03",2005,8,19,"6"
2412,"2005-08-19 13:21:04","2005-08-19","13:21:04",2005,8,19,"6"
2413,"2005-08-20 18:08:19","2005-08-20","18:08:19",2005,8,20,"7"
2414,"2005-08-23 06:54:06","2005-08-23","06:54:06",2005,8,23,"3"
2415,"2005-08-23 21:49:22","2005-08-23","21:49:22",2005,8,23,"3"
2416,"2005-05-31 01:47:35","2005-05-31","01:47:35",2005,5,31,"3"
2417,"2005-06-16 11:57:34","2005-06-16","11:57:34",2005,6,16,"5"
2418,"2005-06-16 15:01:36","2005-06-16","15:01:36",2005,6,16,"5"
2419,"2005-07-06 03:47:47","2005-07-06","03:47:47",2005,7,6,"4"
2420,"2005-07-06 19:12:40","2005-07-06","19:12:40",2005,7,6,"4"
2421,"2005-07-06 19:30:57","2005-07-06","19:30:57",2005,7,6,"4"
2422,"2005-07-07 08:17:06","2005-07-07","08:17:06",2005,7,7,"5"
2423,"2005-07-08 10:06:26","2005-07-08","10:06:26",2005,7,8,"6"
2424,"2005-07-09 10:28:18","2005-07-09","10:28:18",2005,7,9,"7"
2425,"2005-07-09 17:23:43","2005-07-09","17:23:43",2005,7,9,"7"
2426,"2005-07-09 18:39:15","2005-07-09","18:39:15",2005,7,9,"7"
2427,"2005-07-10 16:04:59","2005-07-10","16:04:59",2005,7,10,"1"
2428,"2005-07-12 17:54:19","2005-07-12","17:54:19",2005,7,12,"3"
2429,"2005-07-12 21:57:16","2005-07-12","21:57:16",2005,7,12,"3"
2430,"2005-07-27 07:00:37","2005-07-27","07:00:37",2005,7,27,"4"
2431,"2005-07-30 04:31:50","2005-07-30","04:31:50",2005,7,30,"7"
2432,"2005-07-30 06:24:28","2005-07-30","06:24:28",2005,7,30,"7"
2433,"2005-07-30 07:07:39","2005-07-30","07:07:39",2005,7,30,"7"
2434,"2005-07-30 12:20:59","2005-07-30","12:20:59",2005,7,30,"7"
2435,"2005-07-31 01:18:53","2005-07-31","01:18:53",2005,7,31,"1"
2436,"2005-07-31 02:32:00","2005-07-31","02:32:00",2005,7,31,"1"
2437,"2005-08-01 20:49:35","2005-08-01","20:49:35",2005,8,1,"2"
2438,"2005-08-01 20:51:10","2005-08-01","20:51:10",2005,8,1,"2"
2439,"2005-08-02 11:17:11","2005-08-02","11:17:11",2005,8,2,"3"
2440,"2005-08-17 16:12:27","2005-08-17","16:12:27",2005,8,17,"4"
2441,"2005-08-17 17:56:48","2005-08-17","17:56:48",2005,8,17,"4"
2442,"2005-08-18 04:16:06","2005-08-18","04:16:06",2005,8,18,"5"
2443,"2005-08-18 12:45:24","2005-08-18","12:45:24",2005,8,18,"5"
2444,"2005-08-19 09:36:28","2005-08-19","09:36:28",2005,8,19,"6"
2445,"2005-05-30 10:43:38","2005-05-30","10:43:38",2005,5,30,"2"
2446,"2005-05-30 15:35:08","2005-05-30","15:35:08",2005,5,30,"2"
2447,"2005-05-31 18:00:48","2005-05-31","18:00:48",2005,5,31,"3"
2448,"2005-06-17 13:46:52","2005-06-17","13:46:52",2005,6,17,"6"
2449,"2005-06-17 19:05:22","2005-06-17","19:05:22",2005,6,17,"6"
2450,"2005-06-19 03:45:39","2005-06-19","03:45:39",2005,6,19,"1"
2451,"2005-06-19 19:04:32","2005-06-19","19:04:32",2005,6,19,"1"
2452,"2005-07-06 16:22:45","2005-07-06","16:22:45",2005,7,6,"4"
2453,"2005-07-07 06:44:27","2005-07-07","06:44:27",2005,7,7,"5"
2454,"2005-07-07 11:25:39","2005-07-07","11:25:39",2005,7,7,"5"
2455,"2005-07-07 20:37:53","2005-07-07","20:37:53",2005,7,7,"5"
2456,"2005-07-08 15:41:11","2005-07-08","15:41:11",2005,7,8,"6"
2457,"2005-07-09 01:24:07","2005-07-09","01:24:07",2005,7,9,"7"
2458,"2005-07-11 22:06:53","2005-07-11","22:06:53",2005,7,11,"2"
2459,"2005-07-27 06:13:48","2005-07-27","06:13:48",2005,7,27,"4"
2460,"2005-07-27 18:00:24","2005-07-27","18:00:24",2005,7,27,"4"
2461,"2005-07-29 07:06:21","2005-07-29","07:06:21",2005,7,29,"6"
2462,"2005-07-30 10:21:03","2005-07-30","10:21:03",2005,7,30,"7"
2463,"2005-07-31 20:05:45","2005-07-31","20:05:45",2005,7,31,"1"
2464,"2005-08-02 01:35:46","2005-08-02","01:35:46",2005,8,2,"3"
2465,"2005-08-18 11:35:02","2005-08-18","11:35:02",2005,8,18,"5"
2466,"2005-08-18 17:06:22","2005-08-18","17:06:22",2005,8,18,"5"
2467,"2005-08-19 09:25:06","2005-08-19","09:25:06",2005,8,19,"6"
2468,"2005-08-20 12:46:17","2005-08-20","12:46:17",2005,8,20,"7"
2469,"2005-08-21 05:42:20","2005-08-21","05:42:20",2005,8,21,"1"
2470,"2005-08-21 06:44:37","2005-08-21","06:44:37",2005,8,21,"1"
2471,"2005-06-20 16:47:57","2005-06-20","16:47:57",2005,6,20,"2"
2472,"2005-07-06 23:39:01","2005-07-06","23:39:01",2005,7,6,"4"
2473,"2005-07-08 18:44:44","2005-07-08","18:44:44",2005,7,8,"6"
2474,"2005-07-10 06:25:48","2005-07-10","06:25:48",2005,7,10,"1"
2475,"2005-07-26 22:56:21","2005-07-26","22:56:21",2005,7,26,"3"
2476,"2005-07-27 04:56:09","2005-07-27","04:56:09",2005,7,27,"4"
2477,"2005-07-28 07:21:55","2005-07-28","07:21:55",2005,7,28,"5"
2478,"2005-07-28 13:07:24","2005-07-28","13:07:24",2005,7,28,"5"
2479,"2005-07-29 09:41:38","2005-07-29","09:41:38",2005,7,29,"6"
2480,"2005-07-29 16:38:58","2005-07-29","16:38:58",2005,7,29,"6"
2481,"2005-07-29 21:49:43","2005-07-29","21:49:43",2005,7,29,"6"
2482,"2005-07-30 04:38:49","2005-07-30","04:38:49",2005,7,30,"7"
2483,"2005-07-30 22:23:05","2005-07-30","22:23:05",2005,7,30,"7"
2484,"2005-07-30 23:45:09","2005-07-30","23:45:09",2005,7,30,"7"
2485,"2005-07-31 21:30:46","2005-07-31","21:30:46",2005,7,31,"1"
2486,"2005-08-01 11:32:16","2005-08-01","11:32:16",2005,8,1,"2"
2487,"2005-08-01 12:56:38","2005-08-01","12:56:38",2005,8,1,"2"
2488,"2005-08-01 23:24:53","2005-08-01","23:24:53",2005,8,1,"2"
2489,"2005-08-02 00:32:04","2005-08-02","00:32:04",2005,8,2,"3"
2490,"2005-08-02 04:12:27","2005-08-02","04:12:27",2005,8,2,"3"
2491,"2005-08-17 05:48:51","2005-08-17","05:48:51",2005,8,17,"4"
2492,"2005-08-17 15:08:43","2005-08-17","15:08:43",2005,8,17,"4"
2493,"2005-08-18 12:53:38","2005-08-18","12:53:38",2005,8,18,"5"
2494,"2005-08-19 15:23:38","2005-08-19","15:23:38",2005,8,19,"6"
2495,"2005-08-20 08:02:22","2005-08-20","08:02:22",2005,8,20,"7"
2496,"2005-08-23 08:59:12","2005-08-23","08:59:12",2005,8,23,"3"
2497,"2005-06-16 09:51:39","2005-06-16","09:51:39",2005,6,16,"5"
2498,"2005-06-16 13:45:56","2005-06-16","13:45:56",2005,6,16,"5"
2499,"2005-07-07 08:12:26","2005-07-07","08:12:26",2005,7,7,"5"
2500,"2005-07-07 13:00:20","2005-07-07","13:00:20",2005,7,7,"5"
2501,"2005-07-09 08:05:14","2005-07-09","08:05:14",2005,7,9,"7"
2502,"2005-07-12 05:00:46","2005-07-12","05:00:46",2005,7,12,"3"
2503,"2005-07-27 15:19:33","2005-07-27","15:19:33",2005,7,27,"4"
2504,"2005-07-28 15:15:11","2005-07-28","15:15:11",2005,7,28,"5"
2505,"2005-07-28 16:55:47","2005-07-28","16:55:47",2005,7,28,"5"
2506,"2005-07-28 17:15:38","2005-07-28","17:15:38",2005,7,28,"5"
2507,"2005-07-30 08:14:27","2005-07-30","08:14:27",2005,7,30,"7"
2508,"2005-07-31 01:16:51","2005-07-31","01:16:51",2005,7,31,"1"
2509,"2005-07-31 01:23:00","2005-07-31","01:23:00",2005,7,31,"1"
2510,"2005-08-01 10:01:42","2005-08-01","10:01:42",2005,8,1,"2"
2511,"2005-08-01 20:37:23","2005-08-01","20:37:23",2005,8,1,"2"
2512,"2005-08-17 10:20:39","2005-08-17","10:20:39",2005,8,17,"4"
2513,"2005-08-18 12:38:37","2005-08-18","12:38:37",2005,8,18,"5"
2514,"2005-08-20 00:06:13","2005-08-20","00:06:13",2005,8,20,"7"
2515,"2005-08-22 06:10:53","2005-08-22","06:10:53",2005,8,22,"2"
2516,"2005-08-22 18:23:23","2005-08-22","18:23:23",2005,8,22,"2"
2517,"2005-08-22 21:15:29","2005-08-22","21:15:29",2005,8,22,"2"
2518,"2005-08-23 02:37:19","2005-08-23","02:37:19",2005,8,23,"3"
2519,"2005-05-26 09:41:45","2005-05-26","09:41:45",2005,5,26,"5"
2520,"2005-05-28 03:08:10","2005-05-28","03:08:10",2005,5,28,"7"
2521,"2005-06-16 06:58:02","2005-06-16","06:58:02",2005,6,16,"5"
2522,"2005-06-18 02:08:27","2005-06-18","02:08:27",2005,6,18,"7"
2523,"2005-06-18 14:29:54","2005-06-18","14:29:54",2005,6,18,"7"
2524,"2005-06-19 19:18:17","2005-06-19","19:18:17",2005,6,19,"1"
2525,"2005-07-06 15:27:04","2005-07-06","15:27:04",2005,7,6,"4"
2526,"2005-07-08 15:42:28","2005-07-08","15:42:28",2005,7,8,"6"
2527,"2005-07-27 00:13:02","2005-07-27","00:13:02",2005,7,27,"4"
2528,"2005-07-30 13:42:15","2005-07-30","13:42:15",2005,7,30,"7"
2529,"2005-07-30 22:24:46","2005-07-30","22:24:46",2005,7,30,"7"
2530,"2005-08-02 08:44:44","2005-08-02","08:44:44",2005,8,2,"3"
2531,"2005-08-17 07:22:25","2005-08-17","07:22:25",2005,8,17,"4"
2532,"2005-08-18 12:58:25","2005-08-18","12:58:25",2005,8,18,"5"
2533,"2005-08-18 20:26:47","2005-08-18","20:26:47",2005,8,18,"5"
2534,"2005-08-20 00:49:19","2005-08-20","00:49:19",2005,8,20,"7"
2535,"2005-08-21 00:25:45","2005-08-21","00:25:45",2005,8,21,"1"
2536,"2005-08-21 08:18:20","2005-08-21","08:18:20",2005,8,21,"1"
2537,"2005-08-21 11:24:11","2005-08-21","11:24:11",2005,8,21,"1"
2538,"2005-08-22 16:32:23","2005-08-22","16:32:23",2005,8,22,"2"
2539,"2005-08-23 20:12:17","2005-08-23","20:12:17",2005,8,23,"3"
2540,"2005-05-28 11:50:45","2005-05-28","11:50:45",2005,5,28,"7"
2541,"2005-05-28 22:27:51","2005-05-28","22:27:51",2005,5,28,"7"
2542,"2005-06-16 10:16:02","2005-06-16","10:16:02",2005,6,16,"5"
2543,"2005-07-05 23:02:37","2005-07-05","23:02:37",2005,7,5,"3"
2544,"2005-07-06 21:06:17","2005-07-06","21:06:17",2005,7,6,"4"
2545,"2005-07-07 05:13:15","2005-07-07","05:13:15",2005,7,7,"5"
2546,"2005-07-08 20:59:13","2005-07-08","20:59:13",2005,7,8,"6"
2547,"2005-07-09 09:31:44","2005-07-09","09:31:44",2005,7,9,"7"
2548,"2005-07-10 00:07:03","2005-07-10","00:07:03",2005,7,10,"1"
2549,"2005-07-10 07:24:46","2005-07-10","07:24:46",2005,7,10,"1"
2550,"2005-07-11 14:02:19","2005-07-11","14:02:19",2005,7,11,"2"
2551,"2005-07-12 17:21:49","2005-07-12","17:21:49",2005,7,12,"3"
2552,"2005-07-12 21:01:11","2005-07-12","21:01:11",2005,7,12,"3"
2553,"2005-07-12 22:40:48","2005-07-12","22:40:48",2005,7,12,"3"
2554,"2005-07-29 11:14:02","2005-07-29","11:14:02",2005,7,29,"6"
2555,"2005-07-30 08:56:36","2005-07-30","08:56:36",2005,7,30,"7"
2556,"2005-07-31 02:06:49","2005-07-31","02:06:49",2005,7,31,"1"
2557,"2005-08-01 21:29:34","2005-08-01","21:29:34",2005,8,1,"2"
2558,"2005-08-02 03:32:34","2005-08-02","03:32:34",2005,8,2,"3"
2559,"2005-08-17 17:39:45","2005-08-17","17:39:45",2005,8,17,"4"
2560,"2005-08-21 16:05:11","2005-08-21","16:05:11",2005,8,21,"1"
2561,"2005-08-21 23:30:28","2005-08-21","23:30:28",2005,8,21,"1"
2562,"2005-08-22 18:59:01","2005-08-22","18:59:01",2005,8,22,"2"
2563,"2005-08-23 00:55:24","2005-08-23","00:55:24",2005,8,23,"3"
2564,"2005-05-27 23:26:45","2005-05-27","23:26:45",2005,5,27,"6"
2565,"2005-05-31 13:38:42","2005-05-31","13:38:42",2005,5,31,"3"
2566,"2005-06-15 01:48:58","2005-06-15","01:48:58",2005,6,15,"4"
2567,"2005-06-15 14:38:15","2005-06-15","14:38:15",2005,6,15,"4"
2568,"2005-06-17 13:05:38","2005-06-17","13:05:38",2005,6,17,"6"
2569,"2005-06-18 05:37:45","2005-06-18","05:37:45",2005,6,18,"7"
2570,"2005-06-18 15:33:30","2005-06-18","15:33:30",2005,6,18,"7"
2571,"2005-06-20 11:52:49","2005-06-20","11:52:49",2005,6,20,"2"
2572,"2005-06-21 19:58:18","2005-06-21","19:58:18",2005,6,21,"3"
2573,"2005-07-07 03:27:59","2005-07-07","03:27:59",2005,7,7,"5"
2574,"2005-07-07 21:11:02","2005-07-07","21:11:02",2005,7,7,"5"
2575,"2005-07-09 07:53:12","2005-07-09","07:53:12",2005,7,9,"7"
2576,"2005-07-10 19:54:41","2005-07-10","19:54:41",2005,7,10,"1"
2577,"2005-07-11 10:29:35","2005-07-11","10:29:35",2005,7,11,"2"
2578,"2005-07-27 02:20:26","2005-07-27","02:20:26",2005,7,27,"4"
2579,"2005-07-27 11:59:20","2005-07-27","11:59:20",2005,7,27,"4"
2580,"2005-07-28 03:20:47","2005-07-28","03:20:47",2005,7,28,"5"
2581,"2005-07-28 10:16:37","2005-07-28","10:16:37",2005,7,28,"5"
